OHRP,Ohr Pharmaceuticals,NASDAQ
8.05,8.20,8.20,8.05
7.60,8.24,8.34,7.60
8.14,8.15,8.75,5.94
8.16,8.00,8.20,7.80
7.95,7.75,7.95,7.50
7.70,7.90,8.06,7.40
8.02,8.00,8.05,7.60
7.83,7.89,8.00,7.33
7.51,7.65,7.85,7.50
7.48,7.35,7.85,7.03
7.41,7.40,7.80,7.10
7.59,7.60,7.65,7.48
7.30,7.44,7.47,7.15
7.43,7.25,7.73,6.99
7.10,7.09,7.20,6.80
7.09,7.19,7.50,6.80
7.18,7.14,7.47,7.13
7.25,7.17,7.25,6.95
7.16,6.98,7.16,6.95
6.95,6.91,7.06,6.80
6.89,6.45,7.13,6.11
7.24,6.15,7.24,5.94
6.15,6.12,6.17,6.00
6.21,6.05,6.33,6.05
6.01,5.91,6.48,5.90
5.95,5.95,6.03,5.77
6.05,6.10,6.25,5.80
6.00,6.13,6.24,5.96
6.25,6.35,6.39,6.10
6.48,6.35,6.48,6.30
6.20,6.20,6.20,6.14
6.11,6.09,6.20,6.02
6.20,6.30,6.39,6.05
6.31,6.15,6.40,6.10
6.30,6.23,6.36,6.00
6.19,6.28,6.29,6.00
6.26,6.20,6.26,6.18
6.01,6.10,6.17,6.01
6.07,6.05,6.07,6.01
6.03,6.20,6.20,5.85
6.15,6.22,6.22,6.15
6.22,6.12,6.22,6.07
6.20,6.07,6.20,6.05
6.06,6.09,6.10,6.06
6.09,6.05,6.15,6.05
6.18,6.16,6.18,6.05
6.14,6.05,6.14,6.00
6.05,6.05,6.09,6.05
5.90,6.03,6.18,5.89
6.00,6.16,6.20,6.00
6.14,6.28,6.35,5.98
6.20,6.08,6.28,5.95
6.08,6.27,6.28,5.65
6.22,6.25,6.30,6.15
6.20,6.65,6.97,6.20
6.65,7.29,7.30,6.65
7.29,7.44,7.45,7.00
7.45,7.35,7.60,7.35
7.40,7.44,7.86,7.27
7.44,7.90,7.90,7.41
7.95,8.04,8.15,7.70
8.04,7.99,8.13,7.90
8.00,8.10,8.11,7.92
8.09,8.11,8.20,7.90
8.20,7.06,8.29,7.06
7.22,7.88,8.12,7.20
7.80,8.09,8.15,7.70
8.11,8.09,8.17,8.00
8.10,8.17,8.17,7.90
8.17,8.13,8.17,7.92
7.92,8.11,8.17,7.50
8.01,7.96,8.08,7.94
7.96,7.94,8.01,7.94
7.86,7.99,8.05,7.84
8.15,8.15,8.15,7.76
7.91,8.00,8.15,7.78
8.09,7.92,8.09,7.62
7.88,7.90,7.97,7.50
7.90,7.90,7.95,7.76
7.90,7.73,7.90,7.39
7.73,7.60,7.73,7.17
7.35,7.39,7.64,7.26
7.42,7.33,7.45,7.15
7.25,7.00,7.26,6.83
7.00,6.82,7.12,6.80
6.86,6.61,6.91,6.53
6.57,6.69,6.80,6.57
6.75,6.66,6.81,6.66
6.80,7.20,7.37,6.80
7.25,7.15,7.48,7.15
7.20,7.24,7.46,7.20
7.23,7.09,7.24,6.90
6.90,7.19,7.19,6.90
7.01,7.09,7.35,6.98
7.19,7.01,7.19,7.00
7.00,7.05,7.34,7.00
6.95,7.00,7.10,6.93
6.93,6.98,7.05,6.93
6.95,7.00,7.10,6.95
6.94,7.40,7.49,6.94
7.68,7.95,7.95,7.45
7.88,7.90,8.15,7.87
8.00,7.95,8.04,7.90
7.99,7.95,8.00,7.95
8.05,7.93,8.05,7.88
8.05,8.05,8.10,7.97
8.10,8.07,8.10,7.98
8.10,8.10,8.10,7.99
8.15,8.14,8.15,7.95
8.24,8.22,8.25,7.95
8.25,8.26,8.50,8.16
8.39,8.19,8.39,7.92
8.07,8.10,8.20,7.95
8.03,8.15,8.20,7.90
8.35,7.98,8.39,7.92
7.92,8.05,8.18,7.92
8.05,8.00,8.14,7.97
8.14,8.00,8.14,7.95
8.04,8.02,8.12,7.92
8.25,8.02,8.25,7.96
8.04,8.15,8.18,8.04
8.24,8.15,8.24,8.09
8.15,7.97,8.20,7.97
8.10,7.98,8.10,7.92
7.98,7.92,8.07,7.92
8.01,7.61,8.05,7.52
7.66,7.75,7.98,7.66
7.78,7.85,7.90,7.72
7.89,8.18,8.18,7.77
8.13,8.07,8.13,7.91
8.01,8.00,8.06,8.00
8.08,7.97,8.08,7.92
7.99,7.94,8.05,7.94
7.99,7.95,8.05,7.62
7.89,7.88,8.00,7.70
7.94,7.85,8.00,7.82
7.95,7.96,8.00,7.90
8.00,7.93,8.10,7.93
7.99,7.94,8.11,7.93
7.99,7.96,8.00,7.93
8.05,8.00,8.06,7.97
8.00,7.99,8.03,7.96
8.00,8.28,8.60,8.00
8.36,8.78,8.78,8.21
8.80,9.33,9.46,8.78
9.15,8.74,9.50,8.50
9.00,9.00,9.00,8.80
9.00,9.00,9.10,8.82
9.30,9.50,9.61,8.96
9.29,9.52,9.54,9.16
9.59,9.09,9.65,9.00
9.10,9.12,9.57,8.63
9.11,9.20,9.42,9.06
9.25,9.23,9.42,9.15
9.40,9.76,9.88,9.25
9.91,10.25,10.69,9.80
10.54,10.97,11.00,10.32
11.00,12.24,12.65,10.85
12.41,13.25,13.45,12.35
13.40,13.21,13.51,12.59
13.18,13.33,13.34,12.66
13.51,15.45,15.68,13.51
16.00,14.78,16.32,14.72
15.00,15.67,16.10,14.80
15.88,16.44,16.89,15.71
15.72,13.34,15.72,10.61
13.84,14.70,15.20,13.60
14.50,15.01,16.00,14.21
14.59,15.61,15.61,13.71
15.55,15.70,16.01,15.21
15.37,15.37,15.89,15.00
15.28,14.80,15.28,14.69
14.69,14.59,15.25,14.20
14.47,14.54,14.70,13.73
14.58,14.15,15.10,14.14
14.18,14.68,14.96,14.10
14.75,14.50,14.88,14.48
14.68,14.73,15.00,14.58
14.80,14.53,15.25,14.50
14.73,17.73,17.85,14.73
17.97,19.60,19.71,17.48
19.74,18.56,19.74,18.10
18.34,18.06,18.60,17.30
18.15,18.48,18.71,17.88
18.76,19.65,19.99,18.75
19.30,18.54,20.00,18.41
18.70,19.09,19.51,18.70
19.31,18.19,19.46,18.06
17.96,18.22,18.88,17.94
18.30,16.77,18.50,16.56
16.86,14.59,17.19,14.05
14.58,14.30,15.20,13.81
14.46,14.47,14.84,14.22
14.50,13.83,14.50,13.50
13.75,13.43,14.34,13.14
13.50,13.61,13.91,13.40
13.55,13.82,13.99,12.28
13.82,14.03,14.37,13.62
14.10,13.97,14.60,13.92
14.18,13.94,14.20,13.76
13.79,12.03,14.00,11.84
10.50,9.84,10.57,9.70
9.95,10.22,10.34,9.95
10.48,10.47,10.85,10.23
10.70,9.96,10.70,9.76
10.00,9.79,10.46,9.60
9.61,9.59,10.09,9.02
9.50,9.61,10.09,9.41
9.31,9.32,9.91,9.31
9.37,9.97,10.01,9.37
10.00,9.79,10.20,9.69
9.72,9.77,10.07,9.68
9.80,9.61,9.94,9.50
9.66,9.58,9.90,9.47
9.55,9.75,10.00,9.30
9.84,9.68,9.98,9.57
9.62,9.48,9.84,9.40
9.41,9.81,9.89,9.32
9.77,9.64,9.88,9.53
9.65,9.70,9.85,9.41
9.72,9.58,9.79,9.50
9.55,8.81,9.71,8.62
8.73,8.00,8.80,7.77
7.95,6.87,8.23,6.64
6.82,6.82,7.00,6.01
6.78,7.84,8.00,6.78
7.90,8.11,8.51,7.90
8.11,8.90,9.07,7.89
9.28,8.88,9.85,8.80
8.88,9.22,9.34,8.75
9.26,8.97,9.49,8.87
9.00,8.18,9.12,7.89
8.26,8.01,8.44,7.80
7.86,7.55,8.36,7.31
7.89,7.58,8.06,7.42
7.58,7.72,8.16,7.51
7.60,8.24,8.38,7.60
8.41,8.52,8.88,8.21
8.36,8.49,8.66,8.09
8.60,8.71,8.79,8.22
8.92,9.21,9.21,8.68
9.20,9.45,9.63,9.05
9.41,9.32,9.50,9.10
9.41,9.17,9.55,9.04
9.22,8.60,9.43,8.54
8.52,8.62,8.93,8.27
8.65,8.87,9.08,8.65
9.06,9.28,9.39,8.92
9.42,8.91,9.45,8.68
8.86,9.32,9.35,8.75
9.50,9.31,9.50,9.07
9.37,9.31,9.44,9.23
9.28,9.75,9.81,9.28
9.93,11.40,11.77,9.82
10.53,7.74,11.75,7.57
7.50,7.31,7.71,6.86
7.54,9.90,10.17,7.50
9.88,9.63,10.97,9.28
9.61,9.51,9.65,8.96
9.40,9.08,9.60,8.88
9.13,8.37,9.13,8.26
8.39,8.12,8.48,7.80
8.12,7.91,8.44,7.85
7.93,7.97,8.01,7.66
7.89,8.35,8.40,7.86
8.28,8.34,8.74,8.07
8.31,8.73,8.88,8.09
8.77,9.00,9.16,8.77
8.96,8.50,9.08,8.46
8.57,8.70,8.73,8.45
8.63,8.25,8.67,8.18
8.23,8.37,8.50,8.08
8.34,8.31,8.56,8.13
8.40,8.28,8.44,8.16
8.50,8.39,8.52,8.35
8.36,8.43,8.57,8.26
8.38,8.23,8.56,8.17
8.24,8.17,8.37,8.04
8.07,8.10,8.45,8.04
8.16,8.91,8.99,8.15
8.61,9.00,9.09,8.27
9.06,8.96,9.06,8.78
9.02,9.39,9.65,8.97
9.44,9.44,9.59,9.29
9.30,9.75,9.79,9.30
9.70,9.49,9.74,9.32
9.32,9.98,9.98,9.32
10.03,9.60,10.20,9.54
9.52,8.93,9.74,8.83
9.00,8.85,9.12,8.79
8.80,8.18,8.99,8.06
8.53,8.29,8.60,8.14
8.36,8.40,8.52,8.20
8.40,8.34,8.58,8.10
8.38,8.21,8.59,8.14
8.27,8.13,8.45,8.12
8.10,8.16,8.26,8.10
8.14,8.16,8.27,8.12
8.15,8.59,8.69,8.15
8.55,8.22,8.57,8.20
8.22,8.14,8.40,8.13
8.15,8.22,8.47,8.15
8.16,8.10,8.20,8.01
8.09,7.91,8.35,7.83
7.90,7.77,8.00,7.74
7.77,7.69,7.80,7.69
7.70,7.26,7.75,7.04
7.21,7.23,7.26,7.04
7.27,7.54,7.62,7.20
7.50,7.79,7.93,7.46
7.81,7.97,8.14,7.77
8.02,7.89,8.18,7.84
7.86,8.28,8.29,7.78
8.32,7.98,8.35,7.95
8.02,7.84,8.06,7.77
7.95,7.50,8.15,7.14
7.46,7.27,7.60,7.25
7.27,7.24,7.58,7.20
7.24,7.59,7.70,7.24
7.59,7.43,7.64,7.35
7.43,7.33,7.48,7.21
7.27,7.40,7.69,7.24
7.37,7.25,7.49,7.25
7.25,7.08,7.35,7.04
7.05,7.32,7.32,7.05
7.39,7.08,7.39,7.07
7.12,7.21,7.30,7.01
7.20,7.12,7.31,7.10
7.08,7.36,7.52,7.07
7.40,7.40,7.49,7.26
7.31,7.10,7.46,7.06
7.06,7.37,7.47,7.01
7.50,7.32,7.50,7.26
7.32,7.22,7.50,6.82
7.09,7.17,7.27,6.76
7.24,6.99,7.24,6.69
7.50,7.30,7.50,7.13
7.47,7.33,7.49,7.10
7.32,7.03,7.32,7.01
7.08,7.11,7.20,7.07
7.13,7.11,7.20,7.01
7.12,7.06,7.31,7.02
7.04,7.28,7.29,7.04
7.26,7.19,7.33,7.15
7.15,7.18,7.18,7.02
7.27,7.25,7.27,7.05
7.23,7.16,7.30,7.06
7.16,7.07,7.19,6.95
7.15,7.16,7.18,6.98
7.13,7.14,7.15,7.02
7.09,7.07,7.10,6.98
7.10,7.06,7.10,6.85
7.02,7.00,7.10,6.83
6.95,7.27,7.35,6.87
7.16,7.45,7.50,7.11
7.50,7.23,7.50,7.15
7.18,7.37,7.50,7.15
7.37,7.36,7.45,7.31
7.32,7.32,7.45,7.23
7.27,7.39,7.42,7.19
7.47,7.43,7.58,7.34
7.42,7.40,7.43,7.31
7.44,7.39,7.44,7.24
7.39,7.60,7.61,7.30
7.68,7.60,7.70,7.54
7.56,7.59,7.65,7.54
7.59,7.89,7.90,7.48
7.87,8.43,8.47,7.77
8.45,8.65,8.74,8.35
8.70,8.90,9.24,8.69
8.94,8.76,9.14,8.59
8.72,8.87,8.93,8.64
8.87,8.83,8.92,8.71
8.85,8.55,8.85,8.52
8.50,8.55,8.67,8.50
8.54,8.15,8.61,8.15
8.15,7.93,8.15,7.82
7.93,8.44,8.49,7.93
8.58,8.70,8.75,8.25
8.68,8.74,8.76,8.35
9.00,8.74,9.02,8.49
8.74,8.40,8.77,8.26
8.39,8.54,8.55,8.34
8.60,8.58,8.75,8.51
8.53,8.55,8.61,8.31
8.49,8.35,8.56,8.32
8.40,8.34,8.51,8.21
8.38,8.46,8.55,8.15
8.41,8.26,8.50,8.26
8.25,8.19,8.37,7.93
8.27,8.40,8.46,8.09
8.65,8.63,8.65,8.45
8.67,8.98,9.20,8.46
8.94,9.09,9.11,8.81
9.20,9.49,9.74,9.17
9.50,9.61,9.69,9.12
9.65,9.18,9.69,9.12
9.14,9.04,9.37,8.82
9.04,8.82,9.15,8.68
8.76,7.98,8.78,7.90
8.00,7.95,8.00,7.67
7.98,7.83,8.01,7.62
7.80,7.88,7.91,7.67
7.84,7.72,7.85,7.60
7.72,7.65,8.09,7.64
7.64,7.88,7.89,7.53
7.80,7.51,8.14,7.50
8.20,7.38,8.20,7.16
7.45,7.03,7.45,6.82
7.03,6.77,7.04,6.71
6.86,7.64,7.70,6.81
7.00,7.00,7.27,6.75
7.02,6.98,7.06,6.87
6.95,7.87,7.88,6.95
7.89,8.01,8.20,7.77
8.03,7.68,8.05,7.50
7.72,7.38,7.92,7.38
7.43,7.43,7.62,7.37
7.44,7.50,7.68,7.35
7.53,7.44,7.61,7.41
7.44,7.15,7.47,7.12
7.15,7.08,7.28,7.00
7.23,7.06,7.23,6.96
7.10,7.02,7.18,6.97
7.45,7.92,7.93,7.08
8.00,7.69,8.15,7.60
8.69,9.78,10.58,8.55
9.90,10.35,10.42,9.29
10.24,10.72,10.92,9.95
10.85,11.43,12.31,10.74
12.00,11.48,12.00,10.82
11.48,10.75,11.73,10.70
10.57,10.14,10.63,10.01
10.15,10.00,10.39,9.76
9.96,9.71,10.18,9.57
9.64,9.71,9.96,9.34
9.69,9.24,9.88,9.21
9.19,9.09,9.50,9.01
9.06,9.09,9.19,8.81
9.14,9.35,9.62,9.11
9.44,9.26,9.65,9.07
9.19,9.48,9.51,8.87
9.43,9.60,9.97,9.26
9.64,8.89,9.66,8.80
8.88,8.73,8.89,8.58
3.14,2.74,3.24,2.72
2.83,2.81,2.97,2.75
2.83,2.54,2.83,2.51
2.54,2.55,2.62,2.50
2.59,2.54,2.60,2.50
2.56,2.51,2.56,2.49
2.50,2.72,2.74,2.48
2.80,2.69,2.81,2.63
2.70,2.69,2.72,2.56
2.71,2.80,2.84,2.64
2.80,2.72,2.82,2.68
2.71,2.74,2.80,2.62
2.78,2.76,2.81,2.70
2.77,2.71,2.77,2.63
2.68,2.65,2.69,2.61
2.65,2.71,2.75,2.62
2.73,2.64,2.73,2.61
2.63,2.72,2.78,2.61
2.72,2.82,2.93,2.66
2.90,2.94,3.04,2.86
2.95,2.81,2.99,2.70
2.75,2.87,2.94,2.72
2.86,2.81,2.92,2.80
2.82,2.81,2.88,2.76
2.85,2.82,2.86,2.76
2.86,2.86,2.92,2.83
2.89,2.82,2.92,2.75
2.86,2.76,2.86,2.72
2.88,2.80,2.90,2.72
2.82,2.75,2.82,2.66
2.73,2.74,2.77,2.70
2.66,2.76,2.77,2.66
2.77,2.73,2.77,2.68
2.75,2.75,2.77,2.70
2.74,2.73,2.75,2.69
2.71,2.77,2.77,2.70
2.76,2.72,2.79,2.70
2.72,2.69,2.76,2.68
2.70,2.74,2.76,2.70
2.76,2.79,2.80,2.72
2.75,2.71,2.78,2.70
2.71,2.76,2.79,2.71
2.76,2.72,2.80,2.71
2.71,2.71,2.88,2.70
2.70,2.77,2.79,2.70
2.75,2.73,2.78,2.71
2.73,2.78,2.80,2.71
2.75,2.78,2.82,2.74
2.80,2.74,2.82,2.73
2.72,2.75,2.83,2.72
2.73,2.69,2.79,2.69
2.69,2.63,2.72,2.61
2.61,2.65,2.71,2.59
2.62,2.59,2.64,2.59
2.58,2.57,2.60,2.53
2.57,2.62,2.64,2.54
2.64,2.60,2.65,2.55
2.61,2.57,2.65,2.54
2.60,2.50,2.60,2.50
2.52,2.45,2.60,2.41
2.46,2.56,2.57,2.46
2.54,2.59,2.65,2.50
2.62,2.49,2.62,2.44
2.50,2.52,2.53,2.41
2.50,2.40,2.50,2.35
2.42,2.51,2.53,2.37
2.52,2.53,2.60,2.51
2.56,2.48,2.58,2.43
2.46,2.30,2.46,2.26
2.31,2.28,2.33,2.19
2.28,2.07,2.31,2.02
2.13,2.34,2.39,2.10
2.34,2.27,2.38,2.25
2.81,3.69,3.95,2.74
3.64,3.27,3.65,3.17
3.20,4.14,4.18,3.11
4.00,3.77,4.34,3.68
3.86,3.68,3.97,3.62
3.84,3.33,3.85,3.26
3.35,3.17,3.54,3.15
3.18,3.29,3.37,3.08
3.33,3.44,3.62,3.14
3.37,3.09,3.42,3.06
3.02,2.93,3.05,2.91
2.90,3.16,3.27,2.88
3.16,3.07,3.26,3.01
3.05,3.06,3.20,2.91
3.07,3.07,3.16,3.05
3.03,3.03,3.24,3.00
3.06,3.06,3.19,3.01
3.08,2.82,3.13,2.75
2.88,2.64,2.94,2.55
2.55,2.35,2.55,2.32
2.40,2.32,2.47,2.20
2.41,2.37,2.49,2.28
2.31,2.39,2.40,2.22
2.34,2.45,2.52,2.33
2.49,2.41,2.59,2.34
2.89,2.73,3.15,2.71
2.73,2.61,2.80,2.53
2.60,2.67,2.73,2.52
2.69,2.60,2.69,2.58
2.53,2.58,2.69,2.49
2.34,2.42,2.42,2.25
2.50,2.48,2.64,2.45
2.52,2.63,2.66,2.42
2.71,2.75,2.79,2.63
2.70,2.85,2.88,2.68
2.80,2.85,2.96,2.80
2.74,2.73,2.94,2.70
2.78,2.93,2.96,2.74
2.98,2.86,2.98,2.80
2.84,2.93,2.95,2.76
2.97,3.48,3.61,2.97
3.51,3.08,3.60,3.05
3.05,3.09,3.13,2.95
3.13,3.22,3.31,3.03
3.27,3.21,3.30,3.14
3.14,3.05,3.28,3.02
3.04,3.05,3.10,2.92
3.05,3.19,3.23,2.99
3.12,3.28,3.28,3.04
3.30,3.18,3.30,3.11
3.14,3.09,3.19,3.04
3.08,3.13,3.21,3.04
3.10,3.18,3.20,3.05
3.20,3.00,3.20,2.95
2.93,2.74,2.93,2.70
2.73,2.71,2.97,2.69
2.79,2.76,2.87,2.71
2.80,2.81,2.89,2.76
2.78,2.94,2.99,2.72
2.96,2.91,3.05,2.79
2.88,2.97,2.98,2.84
2.98,3.21,3.28,2.93
3.28,3.36,3.42,3.18
3.41,3.27,3.43,3.23
3.27,3.11,3.31,3.07
3.10,2.95,3.15,2.94
2.97,2.88,2.99,2.80
2.88,3.00,3.02,2.88
3.02,3.04,3.14,3.01
3.04,3.09,3.15,2.94
3.06,3.06,3.10,2.97
3.06,2.89,3.10,2.81
2.89,2.91,2.99,2.83
2.93,2.91,2.99,2.79
2.91,2.89,3.00,2.83
2.88,2.85,2.92,2.81
2.85,2.89,2.94,2.76
2.89,2.99,2.99,2.89
3.00,2.93,3.03,2.89
2.93,3.01,3.06,2.93
3.02,3.08,3.12,3.00
3.08,3.15,3.39,3.06
3.19,3.01,3.25,2.95
3.00,3.13,3.23,3.00
3.16,3.22,3.25,3.01
3.22,3.28,3.56,3.22
3.35,3.36,3.48,3.23
3.50,3.33,3.72,3.32
3.35,3.22,3.41,3.13
3.22,3.36,3.40,3.04
3.35,3.32,3.54,3.30
3.35,3.47,3.53,3.29
3.52,3.75,3.78,3.45
3.80,3.60,4.03,3.60
3.62,3.83,3.85,3.56
3.84,3.97,4.00,3.77
3.97,4.77,5.07,3.96
4.75,4.43,4.95,4.33
4.43,4.49,4.73,4.38
4.50,4.25,4.54,4.19
4.21,4.24,4.34,4.11
4.45,4.09,4.87,3.85
4.15,4.10,4.35,4.01
4.06,3.97,4.14,3.85
3.95,3.97,4.03,3.88
3.94,4.19,4.28,3.91
4.18,4.20,4.41,4.15
4.34,4.14,4.40,3.97
4.11,4.11,4.20,3.98
4.21,4.64,4.90,4.21
4.88,4.99,5.00,4.66
5.00,4.74,5.00,4.62
4.75,5.07,5.18,4.69
5.07,5.60,5.90,5.00
5.67,5.87,5.96,5.46
5.80,6.21,6.43,5.67
6.21,6.13,6.56,6.11
6.10,6.02,6.29,5.69
6.10,6.19,6.24,5.86
6.20,6.11,6.46,6.00
6.18,6.14,6.22,6.01
6.00,6.05,6.15,5.78
6.05,5.84,6.10,5.75
5.75,5.39,5.75,5.05
5.15,5.14,5.50,5.10
5.07,4.99,5.66,4.95
5.10,4.52,5.16,4.31
4.55,4.18,4.71,3.78
4.14,3.85,4.25,3.75
3.85,3.84,3.97,3.34
3.63,3.71,3.73,3.46
3.77,3.41,3.92,3.40
3.30,3.62,3.68,3.06
3.58,3.44,3.65,3.43
3.51,3.62,3.71,3.40
3.59,3.82,4.03,3.59
3.84,4.22,4.50,3.82
4.22,3.86,4.29,3.86
3.91,3.89,4.03,3.72
3.91,3.93,4.02,3.81
3.84,3.93,3.98,3.76
3.87,3.71,3.99,3.67
3.77,3.50,3.84,3.33
3.50,3.53,3.68,3.45
3.50,3.16,3.50,3.08
3.15,3.00,3.15,2.80
2.97,2.86,3.06,2.80
2.87,2.85,3.04,2.65
2.81,2.89,3.00,2.78
2.99,2.96,3.00,2.80
2.96,3.01,3.05,2.93
3.09,3.18,3.24,3.01
3.24,3.14,3.27,3.07
3.12,3.09,3.23,3.05
3.15,3.03,3.21,3.02
3.03,3.28,3.46,3.00
3.21,3.20,3.27,3.07
3.20,3.08,3.26,3.05
3.09,3.18,3.25,3.07
3.20,3.15,3.24,3.12
3.14,3.44,3.57,3.14
3.44,3.70,3.79,3.44
3.72,3.66,3.83,3.53
3.68,3.42,3.69,3.40
3.43,3.63,3.74,3.30
3.63,3.38,3.72,3.26
3.42,3.45,3.70,3.37
3.49,3.28,3.51,3.23
3.30,3.27,3.36,3.13
3.25,3.32,3.39,3.21
3.29,3.17,3.33,3.14
3.17,3.10,3.22,3.02
3.06,3.23,3.26,3.06
3.22,3.20,3.32,3.15
3.16,3.20,3.30,3.15
3.17,3.20,3.27,3.16
3.17,3.10,3.24,3.00
3.08,2.94,3.12,2.88
2.98,2.85,3.02,2.70
3.36,3.32,3.64,3.01
3.37,3.16,3.44,3.06
3.18,3.21,3.33,3.09
3.20,3.50,3.53,3.15
3.43,3.80,3.93,3.40
3.75,3.82,4.00,3.63
3.82,3.56,3.97,3.52
3.56,3.55,3.66,3.46
3.57,3.35,3.57,3.30
3.40,3.25,3.40,3.19
3.24,3.29,3.33,3.13
3.38,3.33,3.39,3.30
3.33,3.44,3.50,3.29
3.40,3.55,3.71,3.40
3.50,3.55,3.72,3.39
3.59,3.46,3.60,3.40
3.51,3.51,3.53,3.38
3.50,3.44,3.54,3.39
3.47,3.53,3.55,3.37
3.54,3.53,3.57,3.45
3.57,3.45,3.57,3.41
3.42,3.42,3.50,3.39
3.44,3.32,3.47,3.28
3.34,3.27,3.37,3.25
3.28,3.32,3.42,3.20
3.30,3.20,3.33,3.19
3.16,3.08,3.22,3.02
3.10,3.02,3.14,2.97
3.01,2.99,3.04,2.91
3.01,3.12,3.20,3.01
3.21,3.16,3.21,3.06
3.11,3.01,3.19,2.98
3.02,2.88,3.05,2.83
2.88,2.98,3.05,2.86
3.02,3.12,3.16,2.99
3.11,3.02,3.22,2.98
3.01,3.04,3.11,2.89
3.03,2.96,3.09,2.90
2.99,3.08,3.12,2.97
3.08,3.10,3.24,3.08
3.14,3.11,3.17,3.02
3.11,3.16,3.29,3.03
3.16,3.08,3.20,3.02
3.11,3.11,3.17,3.05
3.11,3.23,3.40,3.01
3.21,3.23,3.23,3.10
3.22,3.25,3.35,3.13
3.25,3.18,3.27,3.15
3.20,3.19,3.22,3.08
3.17,3.07,3.20,3.06
3.08,3.04,3.10,3.01
3.03,2.98,3.05,2.97
2.95,2.87,2.96,2.85
2.85,2.81,2.85,2.75
2.80,2.83,2.92,2.78
2.82,2.76,2.85,2.69
2.77,2.80,2.87,2.74
2.83,2.68,2.84,2.68
2.69,2.76,2.92,2.69
2.77,2.68,2.77,2.63
2.68,2.76,2.90,2.63
2.79,2.74,2.85,2.66
2.61,2.75,2.76,2.58
2.72,2.59,2.75,2.57
2.63,2.75,2.80,2.63
2.82,2.73,2.83,2.67
2.65,2.74,2.83,2.61
2.71,2.72,2.79,2.71
2.70,2.68,2.79,2.63
2.68,2.73,2.75,2.68
2.74,2.72,2.76,2.70
2.72,2.70,2.75,2.70
2.70,2.72,2.76,2.64
2.72,2.74,2.75,2.68
2.75,2.70,2.80,2.69
2.69,2.65,2.70,2.62
2.62,2.61,2.66,2.61
2.63,2.59,2.68,2.52
2.60,2.53,2.60,2.50
2.52,2.52,2.54,2.49
2.52,2.59,2.68,2.51
2.61,2.57,2.63,2.55
2.58,2.58,2.64,2.56
2.59,2.60,2.63,2.57
2.61,2.66,2.68,2.58
2.68,2.75,2.75,2.68
2.75,2.73,2.75,2.71
2.73,2.73,2.75,2.67
2.73,2.75,2.78,2.73
2.72,2.86,2.93,2.72
2.86,2.78,2.86,2.74
2.79,2.68,2.79,2.67
2.68,2.58,2.71,2.57
2.61,2.72,2.76,2.59
2.47,2.68,2.68,2.44
2.67,2.57,2.71,2.52
2.57,2.52,2.69,2.50
2.51,2.62,2.64,2.51
2.59,2.64,2.67,2.59
2.62,2.64,2.68,2.62
2.64,2.61,2.65,2.59
2.61,2.68,2.68,2.58
2.65,2.66,2.74,2.62
2.68,2.81,2.83,2.68
2.81,2.71,2.83,2.68
2.68,2.69,2.85,2.60
2.69,2.73,2.82,2.63
2.71,2.78,2.78,2.69
2.76,2.82,2.87,2.76
2.87,2.86,2.87,2.69
2.88,2.77,2.88,2.71
2.75,2.72,2.79,2.70
2.72,2.70,2.75,2.70
2.72,2.68,2.74,2.68
2.66,2.73,2.79,2.64
2.73,2.64,2.73,2.61
2.61,2.63,2.69,2.61
2.63,2.60,2.63,2.55
2.63,2.70,2.70,2.62
2.70,2.74,2.76,2.68
2.76,2.71,2.76,2.68
2.70,2.69,2.78,2.67
2.70,2.72,2.75,2.65
2.70,2.75,2.78,2.68
2.74,2.78,2.85,2.74
2.78,2.81,2.82,2.78
2.80,2.79,2.84,2.79
2.76,2.81,2.83,2.76
2.82,2.81,2.85,2.79
2.81,2.76,2.83,2.75
2.85,2.83,2.86,2.71
2.85,2.80,2.85,2.70
2.80,2.77,2.80,2.74
2.80,2.80,2.80,2.74
2.80,2.74,2.80,2.70
2.74,2.73,2.74,2.71
2.75,2.82,2.84,2.75
2.84,2.78,2.84,2.75
2.75,2.75,2.80,2.73
2.76,2.83,2.85,2.75
2.82,2.86,2.86,2.80
2.95,3.30,3.35,2.95
3.35,3.40,4.05,3.10
3.45,3.45,3.50,3.21
3.40,3.65,3.70,3.40
3.60,3.75,3.75,3.50
3.75,3.55,3.78,3.50
3.65,3.40,3.65,3.35
3.35,2.95,3.40,2.88
3.15,3.25,3.30,3.05
3.30,3.10,3.35,3.05
3.10,3.15,3.20,3.05
3.15,3.00,3.16,3.00
3.00,3.00,3.05,2.95
3.00,2.85,3.00,2.85
2.80,2.75,2.90,2.75
2.85,2.85,2.93,2.70
2.85,2.70,2.85,2.70
2.70,3.00,3.00,2.70
3.00,3.00,3.05,2.85
2.95,3.00,3.05,2.90
3.00,3.00,3.05,3.00
3.05,3.00,3.10,2.95
3.00,3.00,3.10,2.90
2.95,2.95,2.98,2.90
3.00,2.95,3.00,2.85
3.00,2.90,3.00,2.80
2.90,2.80,3.00,2.75
2.85,2.90,2.90,2.85
2.85,2.90,2.90,2.85
2.80,2.75,2.90,2.75
2.75,2.75,2.90,2.70
2.80,2.69,2.80,2.61
2.70,2.55,2.70,2.50
2.50,2.55,2.60,2.50
2.55,2.65,2.70,2.55
