FNCX,Function(x) Inc. - Common Stock,NASDAQ
0.63,0.70,0.73,0.62
0.73,0.82,0.82,0.73
0.82,0.78,0.82,0.78
0.74,0.66,0.74,0.65
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.75,0.72,0.75,0.67
0.72,0.73,0.73,0.72
0.73,0.74,0.74,0.73
0.75,0.78,0.78,0.75
0.78,0.74,0.78,0.74
0.74,0.78,0.78,0.74
0.86,0.73,0.86,0.73
0.73,0.68,0.73,0.65
0.68,0.70,0.70,0.65
0.70,0.70,0.70,0.70
0.80,0.69,0.80,0.69
0.69,0.69,0.69,0.69
0.67,0.70,0.75,0.67
0.70,0.66,0.70,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.69,0.70,0.70,0.69
0.70,0.69,0.70,0.69
0.66,0.63,0.66,0.63
0.64,0.64,0.64,0.64
0.63,0.63,0.63,0.63
0.63,0.69,0.69,0.63
0.69,0.68,0.69,0.67
0.65,0.64,0.65,0.64
0.61,0.62,0.62,0.61
0.61,0.61,0.65,0.61
0.65,0.68,0.71,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.64,0.62,0.64,0.56
0.58,0.68,0.68,0.57
0.60,0.70,0.73,0.60
0.72,0.70,0.72,0.65
0.71,0.77,0.80,0.70
0.74,0.75,0.75,0.63
0.63,0.70,0.70,0.63
0.70,0.70,0.70,0.70
0.64,0.70,0.70,0.63
0.70,0.70,0.70,0.70
0.70,0.63,0.70,0.63
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.56,0.60,0.61,0.56
0.60,0.60,0.60,0.60
0.61,0.65,0.65,0.56
0.65,0.65,0.65,0.61
0.65,0.65,0.65,0.65
0.65,0.61,0.65,0.61
0.65,0.69,0.70,0.65
0.62,0.70,0.74,0.62
0.70,0.70,0.70,0.69
0.69,0.65,0.69,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.70,0.70,0.65
0.70,0.70,0.70,0.70
0.74,0.65,0.74,0.65
0.68,0.68,0.68,0.68
0.65,0.66,0.66,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.60,0.60,0.60,0.60
0.64,0.65,0.68,0.64
0.64,0.64,0.64,0.64
0.64,0.67,0.67,0.63
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.63,0.65,0.66,0.60
0.66,0.66,0.66,0.66
0.61,0.61,0.61,0.61
0.62,0.62,0.62,0.62
0.62,0.62,0.62,0.62
0.62,0.62,0.62,0.61
0.61,0.60,0.61,0.60
0.62,0.62,0.62,0.62
0.60,0.58,0.60,0.58
0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59
0.58,0.60,0.60,0.55
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.60
0.55,0.65,0.65,0.55
0.58,0.59,0.59,0.58
0.59,0.59,0.59,0.59
0.55,0.56,0.56,0.55
0.58,0.57,0.64,0.57
0.56,0.56,0.56,0.56
0.65,0.61,0.69,0.57
0.60,0.56,0.61,0.56
0.56,0.60,0.60,0.56
0.60,0.60,0.60,0.59
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.60
0.55,0.55,0.55,0.55
0.55,0.55,0.60,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.60,0.60,0.60,0.60
0.52,0.52,0.57,0.50
0.52,0.52,0.52,0.52
0.32,0.44,0.44,0.32
0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45
0.40,0.40,0.40,0.40
0.38,0.40,0.40,0.38
0.43,0.48,0.48,0.43
0.48,0.56,0.56,0.48
0.60,0.69,0.70,0.59
0.69,0.64,0.69,0.64
0.69,0.69,0.69,0.61
0.69,0.63,0.69,0.52
0.63,0.54,0.63,0.54
0.62,0.62,0.62,0.62
0.63,0.64,0.65,0.63
0.64,0.64,0.64,0.64
0.64,0.64,0.64,0.64
0.57,0.57,0.62,0.57
0.61,0.61,0.61,0.61
0.57,0.60,0.60,0.57
0.64,0.47,0.64,0.47
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.39
0.39,0.50,0.50,0.39
0.50,0.50,0.50,0.50
0.51,0.65,0.65,0.51
0.65,0.65,0.65,0.65
0.63,0.60,0.63,0.60
0.60,0.60,0.60,0.60
0.45,0.47,0.49,0.45
0.47,0.47,0.47,0.47
0.45,0.45,0.45,0.45
0.45,0.55,0.55,0.45
0.57,0.53,0.57,0.47
0.53,0.53,0.53,0.53
0.46,0.48,0.48,0.46
0.51,0.55,0.55,0.50
0.60,0.48,0.60,0.48
0.48,0.48,0.48,0.48
0.50,0.50,0.50,0.50
0.52,0.52,0.52,0.52
0.46,0.46,0.46,0.46
0.46,0.52,0.52,0.46
0.46,0.50,0.50,0.46
0.60,0.50,0.60,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.51,0.51,0.51,0.51
0.51,0.52,0.60,0.51
0.55,0.60,0.60,0.55
0.59,0.60,0.60,0.59
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.60
0.53,0.55,0.55,0.53
0.53,0.51,0.54,0.46
0.51,0.46,0.51,0.46
0.46,0.46,0.60,0.46
0.50,0.59,0.60,0.50
0.51,0.55,0.55,0.51
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.51,0.52,0.52,0.51
0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53
0.59,0.52,0.60,0.52
0.56,0.47,0.56,0.47
0.48,0.45,0.50,0.45
0.45,0.45,0.45,0.45
0.44,0.41,0.45,0.40
0.45,0.50,0.50,0.45
0.40,0.40,0.40,0.40
0.32,0.32,0.32,0.32
0.40,0.40,0.47,0.40
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
23.00,23.05,25.00,23.00
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
21.09,21.05,21.09,21.00
21.00,21.00,21.01,21.00
23.20,21.00,23.20,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
20.91,20.00,21.85,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.78,19.78,19.78,19.78
19.78,19.78,19.78,19.78
20.20,20.20,20.20,20.20
19.50,19.50,19.50,19.50
18.25,18.00,18.25,18.00
18.00,18.00,18.00,18.00
19.20,17.00,19.20,17.00
7.65,5.75,8.10,5.59
6.10,5.80,6.25,5.42
5.85,5.80,6.05,5.25
5.46,5.39,5.90,5.25
5.89,5.55,5.89,5.25
5.70,5.43,6.10,5.22
5.26,5.10,5.38,4.90
5.11,4.94,5.28,4.85
4.90,4.97,5.12,4.66
4.71,4.66,5.13,4.65
4.65,4.00,4.65,3.92
4.20,4.47,4.52,4.05
4.50,4.49,4.50,4.09
4.19,4.19,4.49,4.19
4.49,4.08,4.49,3.80
3.60,4.06,4.10,3.60
4.10,4.54,4.65,4.10
4.54,4.59,4.98,4.49
4.75,4.89,4.94,4.65
4.97,5.28,5.46,4.90
5.30,5.02,5.37,4.99
5.00,5.00,5.33,4.71
5.05,5.19,5.24,4.85
5.50,5.18,6.10,5.00
5.20,5.63,5.80,5.16
5.70,5.73,5.89,5.52
5.74,4.93,5.81,4.53
5.00,5.00,5.05,4.60
4.81,4.80,5.05,4.80
4.88,5.05,5.11,4.88
5.10,5.19,5.20,4.95
5.15,4.96,5.16,4.90
5.00,4.98,5.04,4.85
4.81,5.00,5.00,4.81
5.05,4.95,5.05,4.80
5.10,4.98,5.15,4.88
4.95,5.15,5.18,4.91
5.12,5.12,5.15,4.80
4.97,5.04,5.13,4.83
5.10,4.13,5.10,4.13
4.40,4.29,4.43,4.10
4.72,4.10,4.72,3.82
3.80,4.49,4.49,3.72
4.40,4.68,4.69,4.25
4.65,4.38,4.65,4.38
4.45,4.33,4.45,4.12
4.39,4.17,4.39,4.07
4.12,4.16,4.45,4.03
4.05,4.08,4.24,4.05
4.23,3.91,4.23,3.89
3.91,3.77,4.01,3.75
3.66,3.29,3.80,2.95
3.19,3.18,3.45,3.12
3.21,3.21,3.53,3.19
3.19,3.11,3.30,3.09
3.08,3.16,3.21,3.08
3.20,3.18,3.48,3.14
3.15,3.05,3.15,3.00
3.11,2.93,3.11,2.90
2.97,2.90,2.97,2.85
2.90,2.74,2.90,2.65
2.75,2.76,2.81,2.74
2.86,3.15,3.25,2.80
3.17,2.97,3.34,2.96
2.99,2.89,3.00,2.85
2.88,2.89,2.94,2.86
2.86,2.86,2.87,2.75
2.87,2.79,2.87,2.75
2.71,2.35,2.82,2.24
2.36,2.12,2.47,2.02
2.12,2.05,2.12,1.95
2.06,2.02,2.06,1.97
2.05,3.72,3.75,2.05
3.75,3.13,4.07,3.03
3.10,3.09,3.24,2.75
3.11,2.99,3.15,2.65
2.83,2.79,2.98,2.76
2.83,2.86,2.86,2.71
2.84,2.82,2.86,2.69
2.79,2.76,2.79,2.69
2.95,3.06,3.19,2.70
3.09,2.88,3.09,2.88
2.92,2.89,2.93,2.83
2.94,3.00,3.02,2.87
2.86,3.03,3.05,2.86
3.00,2.98,3.10,2.96
3.08,3.02,3.08,2.96
3.00,3.07,3.09,2.97
3.00,3.09,3.13,3.00
3.09,4.39,4.49,3.01
4.50,4.80,5.70,4.40
5.14,4.90,5.15,4.62
4.83,4.62,4.85,4.47
4.67,4.46,5.05,4.33
4.30,4.16,4.59,4.11
4.19,3.93,4.19,3.79
3.97,3.69,3.98,3.67
3.63,3.65,3.94,3.57
3.60,3.45,3.83,3.30
3.41,3.73,3.80,3.31
3.79,3.77,4.11,3.62
3.99,3.64,3.99,3.59
3.72,3.65,3.74,3.57
3.62,3.50,3.70,3.21
3.48,3.22,3.48,3.11
3.23,3.39,3.46,3.11
3.39,3.54,3.73,3.29
3.54,3.27,3.54,3.17
3.27,4.01,4.53,3.27
4.06,3.54,4.06,3.41
3.45,3.39,3.55,3.16
3.40,3.23,3.50,3.10
3.21,3.28,3.37,3.05
3.21,3.55,3.84,3.21
3.50,3.47,3.88,3.40
3.30,3.28,3.55,3.20
3.24,3.23,3.37,3.20
3.26,2.97,3.45,2.97
3.00,2.95,3.09,2.72
2.94,2.90,2.97,2.85
2.81,2.90,2.92,2.75
2.80,3.18,3.18,2.80
3.15,2.92,3.16,2.92
2.94,2.99,3.17,2.90
3.03,3.50,3.65,2.92
3.54,3.24,3.70,3.19
3.13,3.19,3.33,3.03
3.14,3.20,3.25,3.10
3.21,3.35,3.58,3.17
3.32,2.88,3.32,2.63
3.03,2.56,3.09,2.40
2.50,2.42,2.60,2.40
2.62,2.21,2.62,2.15
2.28,1.96,2.28,1.95
2.01,1.89,2.06,1.85
1.92,1.75,1.95,1.65
1.75,1.63,1.75,1.27
1.70,1.58,1.71,1.58
1.65,1.60,1.65,1.53
1.59,1.61,1.65,1.53
1.86,3.50,3.97,1.80
3.39,2.92,3.67,2.80
2.78,3.11,3.13,2.68
3.01,3.73,4.54,2.96
3.75,3.41,4.09,3.32
3.59,3.17,3.59,3.06
3.16,3.30,3.42,3.00
3.30,2.94,3.34,2.85
3.00,2.71,3.10,2.68
2.66,2.66,2.87,2.55
2.62,3.43,3.65,2.55
3.30,3.48,4.17,3.17
3.44,3.69,3.88,3.35
4.28,4.18,4.88,4.14
4.00,4.02,4.44,3.84
3.98,3.68,4.13,3.50
3.69,3.63,3.76,3.43
3.50,3.31,3.60,3.30
3.32,3.69,3.72,3.14
3.76,3.40,3.85,3.31
3.36,3.39,3.47,3.22
3.39,3.30,3.40,3.20
3.36,3.16,3.57,3.14
3.17,3.43,3.50,3.15
3.43,3.33,3.45,3.23
3.34,3.20,3.48,3.20
3.18,3.11,3.19,2.97
3.10,2.95,3.23,2.94
2.93,2.85,3.12,2.85
2.89,2.89,3.02,2.78
2.87,2.89,2.93,2.73
2.88,2.76,2.98,2.69
2.75,2.64,2.80,2.49
2.62,2.64,2.73,2.50
2.62,3.31,3.55,2.57
3.41,3.19,3.66,3.09
3.16,3.21,3.24,2.97
3.21,2.98,3.25,2.91
3.02,2.93,3.16,2.86
2.90,2.94,3.03,2.86
2.97,2.94,2.97,2.81
2.87,2.87,3.06,2.83
2.87,2.76,2.87,2.75
2.75,2.72,2.78,2.61
2.73,2.78,2.81,2.65
2.79,2.66,2.79,2.65
2.69,2.44,2.69,2.40
2.45,2.28,2.45,2.21
2.56,2.39,3.15,2.37
2.41,2.41,2.51,2.30
2.42,2.45,2.55,2.36
2.43,2.40,2.44,2.35
2.52,2.42,2.56,2.37
2.44,2.46,2.60,2.40
2.49,2.45,2.56,2.44
2.52,2.51,2.65,2.46
2.74,2.38,2.92,2.30
2.39,2.33,2.43,2.22
2.32,2.20,2.32,2.14
2.17,1.99,2.18,1.91
2.00,1.94,2.01,1.89
1.92,1.90,1.97,1.85
1.97,1.85,1.97,1.85
1.85,1.77,1.87,1.75
1.75,2.09,2.20,1.75
2.15,1.90,2.15,1.90
2.05,1.94,2.07,1.85
1.94,1.81,2.00,1.80
1.84,1.82,1.84,1.76
1.85,1.80,1.92,1.80
1.83,1.78,1.83,1.76
1.78,1.72,1.81,1.65
1.68,1.69,1.71,1.65
1.74,1.71,1.89,1.70
1.71,1.70,1.76,1.67
1.67,1.69,1.71,1.66
1.68,1.75,1.75,1.66
1.75,1.75,1.75,1.69
1.74,1.71,1.80,1.68
1.75,1.68,1.75,1.67
1.67,1.67,1.69,1.64
1.69,1.66,1.69,1.65
1.63,1.62,1.67,1.60
1.64,1.58,1.64,1.47
1.54,1.52,1.55,1.43
1.48,1.39,1.49,1.35
1.39,1.45,1.66,1.31
1.80,1.64,1.85,1.63
1.54,1.54,1.70,1.46
1.51,1.52,1.56,1.47
1.54,1.45,1.55,1.44
1.44,1.38,1.47,1.37
1.36,1.41,1.42,1.36
1.38,1.49,1.59,1.38
1.46,1.43,1.58,1.42
1.43,1.41,1.45,1.40
1.41,1.40,1.54,1.40
1.39,1.45,1.48,1.38
1.43,1.40,1.45,1.40
1.40,1.41,1.48,1.40
1.46,1.40,1.47,1.38
1.37,1.42,1.49,1.37
1.43,1.40,1.45,1.40
1.42,1.51,1.54,1.40
1.50,2.19,2.40,1.50
2.20,2.02,2.35,1.93
2.00,1.86,2.00,1.74
1.88,1.99,2.14,1.73
2.02,2.50,2.81,2.02
2.50,2.77,3.03,2.34
2.78,2.65,3.39,2.57
2.65,2.55,2.78,2.35
2.47,2.33,2.70,2.30
2.35,2.47,2.51,2.30
2.43,2.41,2.77,2.36
2.49,2.60,2.68,2.45
2.74,2.62,2.92,2.56
2.74,2.83,2.87,2.62
2.86,2.66,2.95,2.55
2.64,2.36,2.64,2.30
2.34,2.29,2.35,2.22
2.31,2.37,2.45,2.28
3.08,3.76,4.24,3.00
3.80,3.18,3.98,3.13
3.19,3.47,3.72,2.97
3.32,3.38,3.69,3.26
3.38,3.00,3.45,2.91
3.26,3.10,3.26,2.98
3.11,3.27,3.32,3.00
3.34,3.23,3.37,3.10
3.19,3.09,3.28,3.05
2.64,2.46,2.66,2.37
2.43,2.41,2.44,2.35
2.42,2.31,2.42,2.26
2.27,2.33,2.55,2.25
2.32,2.27,2.33,2.25
2.26,2.15,2.29,2.15
2.13,2.16,2.24,2.05
2.14,2.20,2.37,2.09
2.16,2.19,2.23,2.09
2.20,2.18,2.22,2.11
2.20,2.10,2.20,2.09
2.11,2.10,2.14,2.06
2.10,2.23,2.34,2.07
2.29,2.16,2.33,2.10
2.13,2.11,2.17,2.10
2.06,2.12,2.15,1.94
2.13,2.07,2.13,2.01
2.06,2.04,2.08,2.01
2.04,2.17,2.24,2.00
2.20,2.30,2.30,2.04
2.22,2.13,2.26,2.10
2.11,2.13,2.15,2.05
2.11,2.09,2.13,2.06
2.16,2.08,2.16,2.06
2.08,2.05,2.14,2.01
2.00,2.12,2.19,1.97
2.12,2.05,2.14,1.98
2.07,2.12,2.14,2.01
2.12,2.12,2.17,2.07
2.08,2.06,2.12,2.05
2.04,1.88,2.09,1.83
1.86,1.65,1.86,1.54
1.70,1.65,1.74,1.65
1.68,1.84,2.03,1.66
1.82,1.80,1.92,1.76
1.77,1.88,1.93,1.77
1.90,1.82,1.90,1.75
1.80,1.84,1.87,1.80
1.82,1.79,1.84,1.75
1.76,1.64,1.76,1.60
1.65,1.59,1.65,1.53
1.57,1.72,1.73,1.56
2.00,1.60,2.10,1.60
1.60,1.64,1.65,1.55
1.60,1.60,1.62,1.54
1.59,1.68,1.80,1.51
1.71,1.77,1.81,1.71
1.79,1.69,1.80,1.66
1.66,1.68,1.69,1.66
1.72,1.61,1.75,1.60
1.61,1.55,1.61,1.55
1.55,1.60,1.67,1.55
1.58,1.53,1.64,1.50
1.53,1.39,1.55,1.38
1.39,1.37,1.45,1.35
1.36,1.35,1.39,1.35
1.35,1.28,1.36,1.27
1.28,1.36,1.38,1.28
1.36,1.35,1.36,1.31
1.33,1.36,1.37,1.31
1.34,1.47,1.62,1.34
1.45,1.35,1.49,1.32
1.37,1.33,1.42,1.30
1.30,1.28,1.33,1.21
1.15,1.20,1.28,1.12
1.25,1.20,1.27,1.19
1.23,1.14,1.23,1.11
1.14,1.18,1.25,1.14
1.16,1.24,1.25,1.16
1.24,1.27,1.35,1.24
1.21,1.22,1.33,1.18
1.28,1.31,1.33,1.22
1.33,1.30,1.43,1.29
1.29,1.29,1.32,1.26
1.30,1.30,1.33,1.22
1.47,1.32,1.53,1.30
1.45,1.36,1.45,1.28
1.34,1.46,1.58,1.34
1.45,1.50,1.54,1.41
1.50,1.43,1.59,1.42
1.44,1.42,1.46,1.40
1.43,1.45,1.48,1.37
1.43,1.59,1.59,1.42
1.59,1.57,1.64,1.50
1.61,1.46,1.72,1.45
1.50,1.41,1.53,1.36
1.39,1.33,1.42,1.26
1.32,1.23,1.32,1.22
1.24,1.01,1.24,1.00
1.01,0.80,1.02,0.80
0.83,0.82,0.87,0.81
0.81,0.77,0.84,0.76
0.74,0.77,0.78,0.73
0.82,0.91,0.92,0.75
0.95,0.88,0.96,0.83
0.90,0.93,0.96,0.88
0.90,1.05,1.07,0.90
1.05,0.96,1.05,0.95
0.98,0.89,0.99,0.89
0.86,0.83,0.89,0.82
0.84,0.85,0.89,0.83
0.87,0.95,0.95,0.83
0.94,0.94,1.02,0.91
0.90,0.89,0.94,0.86
0.90,0.89,0.90,0.88
0.97,0.92,0.97,0.88
0.93,0.87,0.96,0.85
0.90,0.85,0.90,0.77
0.86,0.81,0.86,0.78
0.80,0.78,0.81,0.78
0.78,0.77,0.80,0.77
0.75,0.75,0.82,0.75
0.77,0.76,0.79,0.75
0.76,0.77,0.79,0.76
0.79,0.80,0.82,0.75
0.81,0.77,0.81,0.77
0.80,0.77,0.80,0.76
0.78,0.77,0.78,0.77
0.76,0.75,0.77,0.75
0.75,0.75,0.77,0.75
0.75,0.67,0.78,0.62
0.68,0.57,0.68,0.55
0.57,0.54,0.59,0.51
0.53,0.43,0.54,0.41
0.43,0.46,0.47,0.43
0.48,0.51,0.53,0.46
0.51,0.51,0.52,0.50
0.51,0.46,0.53,0.46
0.46,0.43,0.46,0.41
0.41,0.47,0.47,0.41
0.48,0.52,0.53,0.44
0.53,0.51,0.53,0.49
0.52,0.46,0.53,0.42
0.48,0.47,0.51,0.45
0.48,0.46,0.50,0.46
0.48,0.46,0.50,0.45
0.46,0.46,0.47,0.44
0.44,0.44,0.47,0.41
0.45,0.55,0.59,0.43
0.52,0.52,0.57,0.48
0.49,0.49,0.51,0.46
0.47,0.45,0.51,0.44
0.48,0.45,0.50,0.44
0.45,0.45,0.49,0.44
0.45,0.42,0.45,0.41
0.42,0.40,0.43,0.40
0.40,0.37,0.41,0.37
0.37,0.41,0.41,0.36
0.40,0.40,0.43,0.40
0.43,0.41,0.43,0.40
0.40,0.41,0.41,0.40
0.39,0.42,0.43,0.39
0.43,0.38,0.43,0.36
0.38,0.36,0.40,0.36
0.36,0.35,0.39,0.35
0.35,0.34,0.37,0.32
0.35,0.34,0.36,0.33
0.36,0.32,0.36,0.32
0.33,0.27,0.33,0.20
0.27,0.24,0.28,0.22
0.23,0.26,0.26,0.23
0.26,0.23,0.26,0.23
0.25,0.25,0.25,0.24
0.24,0.24,0.24,0.24
0.25,0.24,0.25,0.23
0.24,0.25,0.25,0.24
0.25,0.26,0.26,0.24
0.26,0.29,0.31,0.23
0.30,0.31,0.31,0.30
0.35,0.43,0.45,0.33
0.44,0.42,0.44,0.38
0.43,0.42,0.43,0.38
0.43,0.43,0.50,0.43
0.47,0.46,0.53,0.45
0.47,0.41,0.48,0.35
0.45,0.42,0.45,0.42
0.45,0.41,0.45,0.40
0.40,0.37,0.40,0.36
0.36,0.34,0.37,0.33
0.34,0.32,0.37,0.27
0.27,0.31,0.32,0.27
0.32,0.29,0.32,0.23
0.30,0.27,0.30,0.21
0.32,0.25,0.32,0.24
0.25,0.26,0.28,0.23
0.26,0.28,0.28,0.25
0.31,0.28,0.31,0.28
0.33,0.28,0.33,0.26
0.33,0.32,0.33,0.30
0.33,0.39,0.40,0.30
0.40,0.49,0.50,0.40
0.53,0.70,0.82,0.41
0.75,0.57,0.77,0.53
0.56,0.56,0.68,0.50
0.55,0.50,0.56,0.50
0.45,0.41,0.49,0.41
0.41,0.42,0.45,0.41
0.42,0.40,0.44,0.38
0.41,0.44,0.46,0.38
0.46,0.42,0.49,0.41
0.45,0.42,0.47,0.39
0.45,0.41,0.45,0.40
0.39,0.40,0.44,0.39
0.40,0.40,0.41,0.38
0.39,0.34,0.42,0.31
0.33,0.29,0.34,0.26
0.29,0.28,0.31,0.28
0.28,0.29,0.31,0.28
0.29,0.30,0.31,0.27
0.30,0.29,0.30,0.29
0.30,0.29,0.30,0.26
0.30,0.30,0.30,0.29
0.30,0.26,0.30,0.25
0.29,0.24,0.29,0.24
0.25,0.24,0.27,0.24
0.26,0.24,0.29,0.24
0.26,0.25,0.26,0.24
0.25,0.28,0.29,0.25
0.26,0.26,0.29,0.25
0.25,0.25,0.27,0.24
0.25,0.26,0.26,0.24
0.26,0.25,0.27,0.25
0.25,0.25,0.27,0.25
0.27,0.26,0.27,0.25
0.28,0.30,0.36,0.27
0.30,0.36,0.38,0.30
0.39,0.35,0.39,0.30
0.35,0.34,0.38,0.28
0.34,0.44,0.44,0.31
0.53,0.34,0.58,0.33
0.34,0.33,0.35,0.29
0.34,0.34,0.35,0.33
0.35,0.39,0.40,0.35
0.41,0.31,0.43,0.28
0.33,0.30,0.34,0.29
0.31,0.30,0.31,0.29
0.30,0.31,0.33,0.27
0.33,0.29,0.33,0.29
0.30,0.30,0.31,0.28
0.31,0.29,0.31,0.28
0.29,0.29,0.30,0.27
0.28,0.28,0.29,0.28
0.29,0.31,0.35,0.28
0.34,0.35,0.38,0.31
0.37,0.33,0.37,0.31
0.32,0.43,0.51,0.31
0.43,0.38,0.44,0.35
0.45,0.39,0.47,0.37
0.43,0.41,0.44,0.36
0.39,0.34,0.40,0.32
0.38,0.34,0.41,0.33
0.39,0.36,0.39,0.34
0.35,0.36,0.39,0.35
0.36,0.36,0.37,0.33
0.36,0.36,0.36,0.34
0.35,0.34,0.37,0.33
0.33,0.33,0.34,0.32
0.35,0.33,0.35,0.32
0.33,0.33,0.33,0.31
0.31,0.33,0.34,0.31
0.34,0.33,0.34,0.31
0.34,0.34,0.37,0.31
0.34,0.33,0.35,0.32
0.34,0.35,0.35,0.32
0.35,0.34,0.36,0.34
0.33,0.33,0.35,0.32
0.33,0.33,0.33,0.33
0.36,0.36,0.40,0.35
0.36,0.36,0.38,0.34
0.35,0.34,0.36,0.32
0.33,0.33,0.36,0.33
0.38,0.33,0.38,0.33
0.33,0.30,0.35,0.30
0.30,0.30,0.33,0.30
0.31,0.30,0.32,0.28
0.28,0.29,0.30,0.28
0.27,0.29,0.30,0.25
0.26,0.28,0.29,0.26
0.27,0.29,0.29,0.27
0.27,0.28,0.29,0.27
0.27,0.26,0.28,0.25
0.27,0.27,0.28,0.26
0.25,0.27,0.28,0.25
0.26,0.25,0.27,0.25
0.25,0.25,0.27,0.25
0.25,0.25,0.26,0.25
0.25,0.27,0.27,0.24
0.31,0.31,0.40,0.27
0.33,0.31,0.33,0.28
0.31,0.30,0.32,0.29
0.29,0.29,0.31,0.28
0.30,0.28,0.30,0.28
0.27,0.29,0.30,0.27
0.29,0.29,0.30,0.29
0.29,0.29,0.30,0.29
0.28,0.29,0.30,0.28
0.28,0.28,0.29,0.28
0.29,0.28,0.29,0.28
0.29,0.29,0.30,0.28
0.28,0.27,0.30,0.26
0.28,0.28,0.28,0.26
0.28,0.27,0.28,0.26
0.30,0.27,0.30,0.26
0.30,0.28,0.34,0.27
0.29,0.27,0.30,0.27
0.27,0.28,0.31,0.27
0.30,0.31,0.33,0.28
0.33,0.34,0.36,0.31
0.33,0.37,0.38,0.33
0.38,0.35,0.39,0.31
0.39,0.34,0.39,0.33
0.33,0.32,0.39,0.30
0.33,0.32,0.33,0.29
0.30,0.31,0.32,0.30
0.32,0.31,0.32,0.29
0.27,0.29,0.30,0.27
0.28,0.30,0.30,0.28
0.28,0.29,0.30,0.28
0.29,0.28,0.29,0.28
0.28,0.28,0.28,0.27
0.28,0.29,0.29,0.28
0.29,0.30,0.30,0.28
0.30,0.30,0.30,0.29
0.29,0.30,0.30,0.28
0.28,0.29,0.30,0.28
0.28,0.29,0.30,0.28
0.28,0.28,0.29,0.28
0.28,0.28,0.29,0.27
0.27,0.27,0.28,0.27
0.28,0.21,0.28,0.15
0.26,0.23,0.26,0.22
0.25,0.23,0.25,0.23
0.24,0.22,0.25,0.22
3.11,4.10,4.59,3.04
4.40,4.49,4.57,4.16
4.45,5.60,6.83,4.45
6.10,5.02,6.10,4.69
5.03,6.29,6.44,5.03
6.22,6.12,6.81,5.81
5.96,5.78,6.00,5.53
5.57,5.62,5.99,5.31
5.59,5.57,5.89,5.20
5.52,5.50,6.20,5.50
5.55,5.46,5.60,5.32
5.47,5.45,5.62,5.25
5.43,5.41,5.51,5.26
5.55,5.40,5.55,5.28
5.34,5.23,5.34,5.22
5.14,4.59,5.20,4.55
4.59,4.59,4.64,4.23
4.37,4.50,4.57,4.22
4.54,4.50,5.04,4.50
5.00,4.49,5.00,4.49
4.45,4.89,4.89,4.45
4.71,4.44,4.71,4.21
4.30,4.46,4.63,4.30
4.20,4.50,4.55,4.20
4.56,4.34,4.92,4.32
4.41,4.44,4.50,4.41
4.22,4.36,4.95,4.22
4.35,4.27,4.35,4.24
4.25,4.20,4.31,4.17
4.19,4.13,4.20,4.06
4.07,3.95,4.25,3.53
3.64,4.00,4.16,3.64
3.91,4.07,4.07,3.91
3.71,3.81,4.10,3.71
3.77,3.26,3.78,3.26
3.25,3.35,3.35,2.65
3.14,3.25,3.49,3.14
3.35,3.18,3.35,3.18
3.11,2.72,3.11,2.72
3.08,2.96,3.10,2.76
3.02,3.51,4.05,2.85
3.45,3.61,3.61,3.03
3.69,3.93,3.95,3.36
3.97,4.84,4.98,3.45
4.79,4.40,5.01,4.14
4.39,4.45,4.83,4.36
4.57,4.25,4.57,4.25
4.34,3.96,4.34,3.47
3.83,4.10,4.41,3.83
3.95,4.06,4.18,3.95
3.92,3.86,4.08,3.79
4.04,3.47,4.06,3.31
3.18,3.09,3.36,3.03
3.07,3.26,3.60,3.07
3.26,2.90,3.26,2.87
2.90,2.60,2.90,2.59
