FSBC,FSB Bancorp,NASDAQ
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.11,8.25,8.11
8.11,8.11,8.11,8.11
8.11,8.11,8.11,8.11
8.11,8.11,8.11,8.11
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.35,8.35,8.35,8.35
8.35,8.60,8.60,8.35
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.11,8.06,8.11,8.06
8.06,8.06,8.06,8.06
8.06,8.05,8.06,8.05
8.05,8.05,8.05,8.05
8.05,8.05,8.05,8.05
8.05,8.05,8.05,8.05
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.00,7.64,8.05,7.60
7.63,7.64,7.64,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.69,7.60,7.69,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.53,7.35,7.53,7.35
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.45,7.30,7.50,7.30
7.34,7.25,7.40,7.25
7.30,7.30,7.30,7.30
7.15,7.20,7.20,7.15
7.15,7.15,7.15,7.15
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.45,7.50,7.50,7.45
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.65,7.65,7.60
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.75,7.50,7.75,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.95,7.61,7.95,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.76,7.76,7.76,7.76
7.76,7.76,7.76,7.76
7.76,7.76,7.76,7.76
7.76,7.76,7.76,7.76
7.76,7.76,7.76,7.76
7.95,7.95,7.95,7.95
7.95,8.00,8.00,7.95
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.25,9.00,9.00,8.25
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.35,8.02,8.35,8.02
8.02,8.00,8.02,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
8.50,9.00,9.00,8.50
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.50,9.70,9.70,9.50
9.70,9.70,9.70,9.70
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
9.94,10.00,10.00,9.94
10.00,10.00,10.00,10.00
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.60,9.65,9.60
9.57,9.55,9.57,9.55
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.50,9.50,9.50,9.50
9.60,9.99,9.99,9.60
9.65,9.60,9.65,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.85,9.85,9.65
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.69,9.65,9.69,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.54,9.55,9.55,9.54
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.25,9.25,9.25,9.25
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
8.75,9.27,9.27,8.50
9.27,9.27,9.27,9.27
9.27,9.27,9.27,9.27
9.27,9.27,9.27,9.27
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.35,9.35,9.35,9.35
9.50,9.50,9.50,9.50
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.52,8.60,9.52,8.50
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
9.50,9.50,9.50,9.50
9.80,9.90,9.90,9.80
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.96,9.80,9.96,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,9.00,9.75,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.18,9.18,9.18,9.18
9.18,9.18,9.18,9.18
9.18,9.18,9.18,9.18
9.18,9.18,9.18,9.18
9.18,9.18,9.18,9.18
9.18,9.18,9.18,9.18
9.18,9.18,9.18,9.18
9.30,9.30,9.30,9.30
9.30,10.00,10.00,9.30
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.25,9.09,9.25,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.96,10.00,10.00,9.96
10.00,10.00,10.00,10.00
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
11.00,12.00,12.00,11.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
11.75,11.75,11.75,11.50
11.75,11.75,11.75,11.75
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.79,11.75,11.79,11.75
11.75,11.75,11.75,11.75
11.75,11.75,11.75,11.75
11.88,10.65,11.88,10.05
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
11.90,12.25,12.25,11.90
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.55,11.55,11.55,11.55
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,10.90,11.25,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.85,10.90,10.85
10.85,10.85,10.85,10.85
10.85,10.85,10.85,10.85
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.11,11.11,11.11,11.11
11.11,11.11,11.11,11.11
11.11,11.11,11.11,11.11
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.85,10.85,10.85,10.85
10.65,10.30,10.65,10.00
10.25,10.25,10.25,10.25
10.25,10.25,10.30,10.25
10.25,10.15,10.25,10.15
10.40,11.00,11.00,10.40
11.60,13.00,13.60,11.60
13.50,13.74,13.74,13.50
13.74,13.90,13.90,13.50
13.95,13.95,13.95,13.95
13.90,13.90,13.90,13.90
13.51,13.50,13.51,13.50
13.35,13.44,13.44,13.25
13.00,13.00,13.00,13.00
13.40,13.50,13.50,13.40
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.40,13.95,13.15
13.50,13.50,13.50,13.50
13.44,13.45,13.45,13.44
13.45,13.45,13.45,13.45
13.44,13.27,13.44,13.27
13.45,13.16,13.45,13.16
13.16,13.16,13.16,13.16
13.16,13.16,13.16,13.16
13.16,13.16,13.16,13.16
13.16,13.16,13.16,13.16
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.92,12.90,12.92,12.80
12.90,12.90,12.90,12.90
13.42,13.42,13.42,13.42
13.42,13.42,13.42,13.42
13.42,13.42,13.42,13.42
13.42,13.42,13.42,13.42
13.42,13.42,13.42,13.42
13.42,13.42,13.42,13.42
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.33,13.33,13.33,13.33
13.20,13.20,13.20,13.20
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
13.10,13.10,13.10,13.10
12.98,12.97,12.98,12.97
13.00,12.95,13.00,12.95
12.92,12.85,12.92,12.85
12.85,12.90,12.90,12.61
13.01,13.20,13.20,13.01
13.20,13.20,13.20,13.20
13.05,13.05,13.10,13.05
13.05,13.10,13.10,13.05
13.10,13.10,13.10,13.10
13.00,13.01,13.01,13.00
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.01,13.00
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
13.00,13.01,13.01,13.00
12.98,12.98,12.98,12.98
12.98,12.98,12.98,12.98
12.98,12.98,12.98,12.98
12.25,13.26,13.70,12.25
13.50,13.00,13.50,12.75
12.90,12.82,12.90,12.80
12.57,12.78,13.00,12.57
12.75,12.76,12.79,12.75
12.57,12.75,12.85,12.57
12.75,12.58,12.75,12.57
12.58,12.58,12.58,12.58
12.27,12.27,12.29,12.25
12.27,12.48,12.48,12.27
12.40,12.35,12.40,12.35
12.40,12.40,12.50,12.40
12.37,12.38,12.40,12.35
12.35,12.40,12.42,12.35
12.40,12.40,12.44,12.40
12.45,12.40,12.47,12.40
12.40,12.37,12.40,12.37
12.38,12.38,12.40,12.37
12.35,12.38,12.38,12.35
12.38,12.38,12.38,12.35
12.38,12.40,12.40,12.38
12.40,12.38,12.40,12.38
12.50,12.43,12.50,12.38
12.69,12.69,12.69,12.69
12.70,12.45,12.70,12.38
12.56,12.51,12.60,12.51
12.52,12.43,12.60,12.43
12.43,12.43,12.43,12.43
12.50,12.55,12.60,12.50
12.55,12.64,12.64,12.55
12.51,12.65,12.65,12.51
12.52,12.62,12.62,12.52
12.52,12.52,12.52,12.52
12.52,12.50,12.52,12.50
12.51,12.40,12.51,12.26
12.50,12.41,12.50,12.40
12.35,12.59,12.60,12.35
12.45,12.55,12.55,12.30
12.55,12.55,12.55,12.55
12.57,12.54,12.57,12.41
12.33,12.48,12.55,12.33
12.41,12.45,12.50,12.40
12.54,12.41,12.55,12.41
12.50,12.58,12.60,12.50
12.59,12.41,12.70,12.41
12.65,12.64,12.65,12.60
12.51,12.63,12.63,12.51
12.63,12.63,12.63,12.63
12.64,12.65,12.65,12.57
12.65,12.64,12.65,12.64
12.58,12.58,12.58,12.58
12.58,12.58,12.58,12.58
12.60,12.59,12.60,12.45
12.59,12.60,12.60,12.59
12.60,12.60,12.60,12.60
12.51,12.53,12.53,12.50
12.53,12.53,12.53,12.53
12.50,12.50,12.51,12.50
12.56,12.58,12.60,12.56
12.58,12.58,12.58,12.58
12.60,12.60,12.60,12.60
12.60,12.60,12.60,12.60
12.60,12.57,12.60,12.57
12.51,12.51,12.51,12.51
12.50,12.57,12.60,12.50
12.56,12.56,12.56,12.56
12.56,12.56,12.56,12.56
12.57,12.57,12.57,12.55
12.57,12.60,12.60,12.57
12.56,12.60,12.60,12.56
12.60,12.59,12.60,12.59
12.60,12.60,12.60,12.60
12.56,12.60,12.60,12.56
12.59,12.75,12.75,12.57
12.81,13.00,13.00,12.81
13.00,13.00,13.00,13.00
13.24,13.24,13.24,13.24
13.24,13.24,13.24,13.24
13.18,13.18,13.18,13.18
13.05,13.23,13.23,13.05
13.24,13.35,13.41,13.22
13.14,13.12,13.14,13.12
13.30,13.30,13.30,13.30
13.43,13.45,13.45,13.43
13.45,13.59,13.63,13.45
13.68,13.69,13.69,13.68
13.75,13.73,13.85,13.73
13.73,13.73,13.73,13.73
13.85,13.85,13.85,13.85
13.84,14.32,14.32,13.70
14.35,14.56,14.65,14.35
14.55,14.60,14.89,14.55
14.28,14.46,14.46,14.28
14.50,14.50,14.50,14.50
14.50,14.38,14.50,14.35
14.45,14.33,14.45,14.16
14.35,14.37,14.37,14.30
14.36,14.21,14.36,14.21
14.31,14.23,14.31,14.20
14.25,14.25,14.25,14.21
14.25,14.18,14.89,14.18
